Frequency,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density,Density
ramanShift,DM201,DM202,DM203,DM204,DM205,DM206,DM207,DM208,DM209,DM210,DM211,Ctrl01,Ctrl02,Ctrl03,Ctrl04,Ctrl05,Ctrl06,Ctrl07,Ctrl08,Ctrl09
2578,18.23662281,24.57249794,15.01524754,21.22899875,14.58015656,-16.53273983,21.00261259,12.73031712,26.23662262,13.85799751,25.4,15.77712879,22.87787704,36.26718966,14.22899875,-6.781617404,3.948129654,25.48550034,42.00223977,22.46437486
2579,18.89374046,21.76885948,13.49068966,23.45618019,16.88663793,-14.23450928,20.27862517,19.58828386,25.8656498,16.10931053,25.98748,18.87175102,22.6,36.61195914,14.69374008,-6.090689849,7.899840546,26.86870041,48.20064435,24.33587519
2580,15.88986931,18.87214909,13.83671017,26.96456108,20.77373839,-8.653158664,18.00421572,20.22151629,20.18606796,11.61644859,20.32531,18.1265789,23.29114037,34.14556599,13.07214947,0.820262003,8.102529525,22.67720871,48.71789823,18.95252291
2581,19.6181202,24.28680039,16.02094478,28.24773522,18.08938122,-16.5496357,20.41557137,23.96038374,26.06303101,10.80906029,26.53171,19.6090601,31.23906517,40.73413022,19.0718956,-13.49021158,17.19737072,29.89888077,48.09811374,24.46054729
2582,25.3972496,31.04930458,16.75067978,25.84657021,14.11302519,-26.3342247,25.46575006,28.51368777,34.75066376,14.06300984,37.92053,21.40547028,36.91504974,48.06847445,25.13970985,-30.79448357,25.98627968,39.23011551,50.06066758,34.25569153
2583,17.44379692,23.32619743,13.07639923,22.57680359,22.17274952,-10.47039814,22.91416613,20.87766902,19.92619705,11.70900164,27.8378,15.05320244,23.06439667,35.37766902,14.42400455,-4.520196259,10.08499708,23.5442009,51.50399726,22.42633168
2584,12.89088974,19.44779434,12.06464233,27.29833679,21.54040146,-7.772379112,22.21155691,23.96914896,16.04779491,14.23839455,21.59863,18.76297893,18.6801157,38.46914896,21.16905289,1.044468331,5.869342136,24.72458458,48.61326272,20.45902666
2585,20.65488968,34.362146,26.0565731,24.75709763,20.71030474,-37.92429123,30.32684994,25.48282496,31.27802391,18.03259735,45.68055,26.42313385,29.92954826,48.66947047,32.02397499,-39.03238869,18.86687775,38.69863358,49.89514787,35.33753967
2586,14.56274338,25.6005703,17.38075142,22.85945663,23.50976706,-18.75368919,28.59258302,18.22971137,23.86784058,14.69128093,29.00895,18.51529179,24.762743,36.33730126,20.73329964,-10.89480228,11.88165665,28.33329964,52.82025582,25.81578414
2587,13.62361698,19.6338562,11.82503719,24.2073986,21.78484726,-8.066292095,25.21811136,14.23162683,19.87653198,11.72204819,17.32063,13.947085,22.6765316,32.60550531,14.4162178,3.570404935,8.189760589,21.44267578,52.4421839,19.35419766
2588,17.99358787,18.81241722,13.53547096,24.98035622,18.9679389,-10.88977108,22.8169632,14.72044102,20.86412201,12.03888016,18.87735,17.13587799,24.37394448,37.19338481,15.94829502,-1.134656286,10.15470734,21.70300255,50.15201705,20.61823591
2589,18.23228149,16.24868698,13.90315495,22.26834927,22.76104164,-7.212619495,21.25578388,15.28058227,16.90063095,13.19621391,19.10568,20.32786503,22.20252342,35.66771793,15.23480549,4.17980904,3.533645845,20.23859158,48.61303902,20.66982142
2590,17.34469299,28.45267334,16.36576233,23.69217834,31.3189354,-17.22633667,25.7718811,17.51097361,17.46584167,10.22106934,23.72642,16.07110901,24.28691101,36.65802002,16.51061401,-11.89744568,-22.17071228,24.58435669,44.01704407,23.19300334
2591,13.79188919,31.83629684,14.16640759,29.61351814,19.68773222,-18.91814785,21.82432143,18.21589486,21.6953701,11.57451839,31.84711,20.63899956,29.86988907,46.80888748,23.616222,-18.15714779,5.405813313,36.42703552,54.28875624,24.88481442
2592,9.673171996,20.97307777,14.78751183,25.80351372,17.9263413,-7.914150523,21.28422769,17.15772406,20.98926887,12.36429253,23.88917,14.76956329,24.59278259,40.15317345,18.16956367,1.678821397,5.908879661,27.25522347,53.17853737,18.58325466
2593,8.310407353,17.7457016,14.4271492,26.8914032,17.58597279,-4.193665123,21.60935148,17.40271505,19.95837097,14.03529415,20,15.42262421,23.10407257,33.72247314,14.07511311,5.652488708,7.180995464,23.81447983,52.94634792,19.32956251
2594,9.357807064,18.36146221,14.35872116,24.2118782,17.15022826,-4.281644726,15.64749654,13.74307982,17.04584808,10.17151299,15.68987,16.92292385,19.92932015,32.3975633,13.23945179,3.795431387,5.609137249,19.37242661,51.77586637,17.17808835
2595,11.44094219,16.26602574,14.16463185,17.28745842,20.01982355,-3.298606491,9.702388376,9.305463115,14.67909698,3.881884253,9.39721,14.5562706,15.82143268,32.43873119,13.55069675,7.095819474,-0.350696707,13.66516227,48.04716137,10.15969896
2596,13.1736166,13.53574572,11.339575,19.98113499,28.42464399,-4.015036106,19.95283667,15.42765983,19.38865261,7.9131917,10.81121,13.5584404,21.50950279,28.46844101,13.2113472,7.50950265,0.271632025,21.61503639,45.38277572,12.42127772
2597,11.13788309,20.15187931,14.39317551,19.81149025,21.00269938,-7.747214126,19.52872562,16.27588209,21.0850975,8.931058502,18.10592,16.78168526,17.09874668,35.6783301,11.51490259,3.098746872,4.51274333,25.34721451,43.68633107,19.20705589
2598,13.37360992,18.70111236,12.22639008,22.49009075,21.68680525,-6.417593479,20.29120334,19.23441219,19.61759319,10.58240662,18.6,13.51870518,18.69888783,36.82600181,17.09666386,6.597775841,5.274721956,25.75824089,47.07532992,18.47986158
2599,12.20733032,20.37681312,15.95362663,23.84023895,19.11892414,-10.22557836,20.926826,18.29269552,23.29753036,11.38414364,21.67315,20.28286991,19.84023895,36.3597606,17.83171311,-1.491395891,10.649961,23.75123444,46.07928222,19.34043868
2600,16.19449711,19.151717,18.98758793,24.88551903,20.56035376,-9.270335174,24.34943454,17.25172393,24.42482414,11.50206833,24.57518,21.66206055,18.24137344,36.97931385,18.1834507,-4.641373563,12.8165493,21.32689247,53.88376944,23.26437744
2601,18.8880249,16.73578205,16.47700405,25.73578262,20.69489527,-9.805581951,25.23389816,18.0718832,22.72476158,12.48625946,25.52844,17.51374035,21.15605926,36.52902381,18.25319653,-5.383539963,12.13578243,19.66054363,55.18988527,25.13911438
2602,13.01388245,16.6207241,10.6654932,25.0897377,14.93963814,-14.41408196,20.31036218,19.54887676,20.73802757,14.33450699,24.08974,15.47585487,28.29677849,33.35060279,16.49657917,-7.272733808,11.71730327,19.60684147,40.77083996,21.72417768
2603,8.960810947,15.1045269,11.79195957,21.12763538,15.76005078,-0.984932279,19.58040555,18.30653159,16.23216209,12.95074367,19.79797,15.73567581,17.57587833,31.99999936,15.21608105,7.848243036,8.422094918,22.04722976,45.41206605,19.5787166
2604,12.36483974,17.31714592,11.62175789,19.59582195,15.9728024,-4.899565983,21.28242016,17.73919328,16.91296806,7.674497986,11.2879,14.37406406,17.06527386,32,15.55648384,8.869452191,0.422626042,18.81340199,48.08665957,14.18900331
2605,14.43376961,20.12491684,8.480984879,23.70721092,15.07172155,-4.954426396,23.72786777,17.54289611,18.33672085,8.633769798,16.14098,14.64557361,19.22786751,33.73278586,16.34262276,4.692788816,4.30130941,21.22196579,50.76252801,15.23278594
2606,13.811162,20.88111649,7.637767696,20.80129929,17.12767601,-4.086697197,20.33906698,17.10372066,15.3523695,8.130045891,14.63349,16.34549008,18.45451012,31.85658773,18.1454895,6.172095121,7.069954252,23.03218689,50.97700936,16.82403199
2607,14.6970787,23.03299751,13.06987533,19.7650383,20.42474842,-9.137835028,20.77506367,16.90776666,16.9300766,11.598036,18.98831,17.935919,19.81163788,32.17636458,17.86020088,0.339846945,8.157279682,28.69123573,49.29543032,21.51939631
2608,15.36400948,22.98785172,18.04434376,21.42217178,22.57479119,-9.1192111,23.48709234,16.90027825,20.48367538,15.24434338,24.28869,18.8393322,22.8,32.77195676,15.24267292,-0.664389587,8.360668184,31.88868713,46.73131561,23.75765705
2609,12.09126892,17.40395813,14.61296082,20.57353516,22.44577027,4.231509876,20.86573537,16.64131419,18.09972839,12.20845947,18.30819,19.55211487,23.04338379,29.37278493,14.30818787,16.45347309,8.408459377,24.7216919,46.05837359,17.76432546
2610,12.51170502,22.83322029,16.00384178,26.00327072,20.74046231,-11.17165861,23.79881477,16.51453416,22.00654011,15.58473892,25.5891,20.60929222,24.37710876,35.18755945,21.55639725,-2.186919306,11.79782,25.3869194,55.10548292,20.16303277
2611,-1.319822359,-3.292998124,47.93588562,26.51554947,19.24631548,-6.731908847,18.39142704,18.79132875,23.0310978,13.19410477,23.8815,53.39513397,20.79115734,38.46045176,14.72601356,-0.137804145,11.45630054,23.33780441,49.25086812,19.59383424
2612,5.389283419,9.950505639,25.3760273,27.45612259,20.07015324,-6.428061104,17.85671791,-27.80115032,16.92177029,11.51581669,17.46446,27.408852,17.34625874,33.411424,-29.49148598,1.769557422,-27.26818695,13.29728165,47.36844008,16.88407119
2613,11.04483032,18.02241516,16.81283874,21.8927124,18.79597473,-10.80326233,19.51468913,-12.5861632,16.21762695,10.88639831,16.81763,15.14080505,17.56322021,32.87069194,-12.2650898,-1.462457013,-15.87640228,20.30576172,48.46059309,16.02266947
2614,15.39159069,19.89971771,16.34678364,19.43024769,18.98038912,-8.670599174,19.60924594,14.10877498,18.61512413,12.49187326,19.29972,15.82296829,18.1770319,31.13539346,13.5770319,1.69074378,5.276749277,25.97759628,47.87955611,17.99952904
2615,17.91974926,20.5093914,13.89060917,23.81422921,19.81715965,-5.519067144,17.74919351,16.41908598,20.94627228,13.18577108,21.91326,17.17928295,21.88605614,31.36027368,12.66602154,4.044051448,6.645304632,25.07182732,44.02081381,20.03614124
2616,14.7072401,18.2,15.77104015,27.14208031,17.08512449,-14.72545109,16.53261693,19.55495834,22.24717064,9.080429935,23.24502,19.20000019,30.53348198,40.27611033,11.85362005,-9.01391158,7.612330246,30.28416061,41.28304808,18.58757528
2617,15.3921423,18.20000019,13.0314312,21.66286278,19.22544384,-5.308044887,15.67648896,18.84151856,14.88447132,9.594106674,13.31394,19.2,14.78072949,25.00849692,12.19607105,6.225163507,6.413751221,19.32572479,49.47741536,17.01800728
2618,18.27900696,23.28059998,9.443580056,19.22905331,19.88507557,-5.877413392,20.74726677,19.39784447,18.69512672,12.30965357,25.73215,15.13552017,23.57572594,38.5227267,15.41771317,-2.237019634,11.31124649,26.65154648,46.54726219,22.64511077
2619,14.43678722,20.96277771,14.42995205,21.33347836,15.77753615,-7.407487917,17.20962191,17.97522132,22.77797127,9.422028828,21.80705,18.05946922,24.21475792,37.71586132,11.35528965,-0.703526404,11.49625607,26.73326073,46.60320827,21.32085355
2620,14.73221893,17.01889286,14.44333687,21.7266674,19.04999209,-14.28443432,22.44073009,18.92314577,24.87333221,9.683330726,21.10777,23.07888374,27.83999405,34.0888923,15.7966568,-7.031099223,12.99555263,27.99555283,47.97936385,21.82962736
2621,15.56226826,18.09960632,11.76226864,21.53509254,23.62829876,-14.0060648,25.90567144,17.65347211,21.04379654,11.08377304,19.91926,20.01965294,26.89511566,31.70503489,19.04076385,-7.303426027,13.64604187,26.13284721,45.38654055,18.88115359
2622,11.79609737,16.6381731,7.552879907,21.77839127,21.93764925,-7.90804367,22.95383136,9.595986525,14.66758709,9.537934494,14.09472,14.10528278,15.71518421,26.07797972,10.61656418,0.932413092,6.117944526,18.10966301,42.31263978,12.52030786
2623,6.13858757,5.097090651,2.392250675,20.95601711,15.35165978,-12.88741054,22.53964965,1.077911357,15.31811695,6.41991539,10.76874,19.81687355,3.595847606,17.30382157,-2.234858632,-2.347712007,-6.842052507,11.76514149,46.79905183,11.57883732
2624,13.35358887,27.25745125,20.08618221,19.40994549,15.99585605,-26.11491356,20.67863751,22.69428333,24.93811836,14.15027352,24.5116,21.19115944,17.51049271,40.35174179,15.28728676,-28.63093033,18.23866558,29.28728752,46.43094008,16.30294514
2625,11.52149067,19.03209477,14.73524551,26.40171699,20.48280621,-11.17192507,18.38968563,19.4178621,20.73066063,16.24928322,21.18453,13.00286808,20.16160393,33.38443374,14.88767929,-3.696283615,9.349000072,25.98452873,45.33074052,22.45272001
2626,13.62641659,18.17092113,12.94361763,21.60532379,15.36237097,-8.600000024,20.14095561,16.45449352,19.85726928,14.17358341,22.59823,14.45460796,17.45993138,30.9772466,15.51365165,-1.683686316,6.087235212,23.68723526,41.77849851,22.19163784
2627,11.15703545,19.5476553,12.3704689,21.49530945,15.00839615,-5.845628285,19.27851756,15.49999984,20.0295311,12.74093819,20.0718,17.32148247,19.9872612,31.36074162,16.14429608,1.761088729,3.219455671,22.7704689,41.65820176,19.75390832
2628,10.07694206,19.35745239,12.28687877,20.68051014,17.1515925,-8.925857925,17.49320618,14.48641221,10.38267841,11.96560535,16.73121,15.99363136,18.19541531,23.38450384,6.235162687,3.696815848,2.990063214,12.26140499,42.44731576,16.88535071
2629,15.24889698,22.60752602,17.36195183,19.52655067,14.45574915,-18.96703873,23.28190152,16.41556358,10.71372948,12.16792107,26.46904,17.91637688,23.06903648,21.76568047,4.046249532,-10.58209181,10.7661561,11.55930443,42.70764923,22.38385614
2630,20.55538063,30.37184868,26.88074493,23.62842026,7.527887121,-23.33307075,35.55865638,22.96525097,38.39575348,13.05976181,46.28845,29.34634895,44.39283142,43.1518383,26.92111816,-32.98406906,22.08526154,38.11368179,43.8262182,36.26516406
2631,7.636179638,13.19558601,14.3815485,18.47749653,15.65312958,-4.00962376,18.88561265,16.6537625,19.09594765,8.077496433,13.72106,22.636903,19.79558639,35.08303165,8.498914814,7.276700111,6.47749629,17.46939201,44.42857143,16.31120348
2632,18.67238274,22.33494225,13.519345,22.09875031,11.12656164,-23.15053901,21.32852237,23.83879121,23.57940597,11.69875069,28.7234,24.36130981,28.93494148,38.96294753,22.46660957,-26.52167282,10.09875059,30.05756149,44.4285717,23.06513023
2633,16.78099537,20.62695236,16.07574272,20.07290974,7.712768078,-15.24568176,22.28605127,19.25886949,23.15943375,8.037733745,18.0159,20.58638573,24.25390472,34.4210434,16.07546749,-11.42923432,5.694471645,25.11064263,41.66788455,16.69125811
2634,11.8411706,18.87248497,14.33244381,20.65503044,11.90323377,-9.65995903,19.56972981,11.47279302,20.61745415,12.66262798,18.57135,18.47248459,17.71365528,33.57606157,14.04876804,-2.538706593,8.122586822,23.8912735,41.06072181,18.61259381
2635,8.930342102,16.52136765,11.56675224,21.41213684,15.36741448,-9.245384408,18.2146012,11.97186581,19.2,15.37888889,21.14248,18.28179474,15.08179474,31.27044201,14.6,-0.166752172,8.263846302,23.84854698,43.03015845,20.32585478
2636,9.933861352,16.93420544,10.8001379,22.53379249,14.41629339,-16.06868725,20.88959678,17.8892525,21.80089531,13.13303509,21.26697,19.53365478,19.13461952,29.11149406,15.93379269,-5.20213526,9.46806717,25.00068893,46.38142722,20.61166589
2637,13.00000019,21.88142014,11.36284008,24.09325294,12.39822483,-24.59834022,23.88007752,19.40709972,25.30035324,9.937513351,21.49799,19.581773,25.33514709,32.55207252,17.76994019,-15.10981998,15.70271988,28.80236664,48.49349049,21.56054989
2638,13.22397079,21.35022831,10.67374182,20.34656906,13.34217739,-11.53778591,19.22964319,16.84446478,18.32534313,4.59725523,15.87283,12.43641348,20.18755722,37.04376316,14.31290016,-4.800914866,8.223970843,27.42763023,45.65272495,12.87252196
2639,16.33802929,20.65821571,14.4798132,30.72676353,18.09976626,-10.67276964,17.78794956,14.68192403,17.28732395,12.90141087,22.44695,15.72347488,20.01455402,30.70031166,13.10187759,-2.032863092,11.33802919,19.46948166,42.81052889,20.36932929
2640,15.80732384,21.86828194,9.251265907,21.61227799,18.10366202,-5.526871538,17.53455353,12.78253468,16.24878826,8.051265669,14.4391,15.04878845,18.41464748,27.65652561,12.84146481,4.382875395,6.368336106,21.01949348,43.81706265,15.58337816
2641,9.541626167,18.24888668,10.43407555,15.18059025,20.63407564,-4.59511137,17.17074029,12.00407394,14.94636974,10.81452083,13.38533,14.14148102,15.10251675,25.02444299,13.7219265,5.868296134,3.419554639,19.22933159,44.23693194,16.03247007
2642,13.32681007,15.15048332,11.59009666,13.09504814,20.29453564,-4.695048332,18.39935573,11.74587361,16.28912983,11.95048332,16.20398,17.0535017,15.48913002,26.62379106,10.9464983,4.015821672,4.069323349,18.52475796,46.3847471,17.08745957
2643,16.62539749,16.86148663,11.47827902,15.81804428,18.06505871,-5.852464295,19.27527189,14.60212994,18.15655766,9.590977764,15.85163,20.31311607,15.47786198,24.75988706,9.017627143,4.200417328,4.617209816,18.37376766,47.11152867,16.05771399
2644,13.08540401,22.03371849,10.92808323,22.16406479,16.54774785,-12.08993015,18.96816778,19.46816762,21.08766747,9.984295273,18.60905,19.76628113,15.95284042,24.11054675,14.68318672,-1.734918093,6.139352989,21.5348732,45.43338803,18.51127768
2645,15.52034454,23.74137879,8.773448181,27.29655151,15.34439659,-22.36103363,19.53965505,19.15862036,27.33999939,16.34275818,33.90379,16.72448273,23.76655121,40.1597697,24.18482666,-23.30103474,11.96103468,32.14137878,45.56945801,28.67499924
2646,10.83403892,15.06303425,7.211346245,23.825214,15.99527216,-8.302116203,17.51470788,11.05883249,17.27311974,9.052949047,12.55507,16.20378227,15.26177406,33.21709442,8.910941029,0.824763679,-2.097883886,23.46303482,43.58583559,16.09140046
2647,12.35159607,15.17239952,4.441606927,22.76560249,15.3535018,-6.648403978,19.22399584,12.5803291,17.54479904,13.6547884,17.05479,14.82080364,16.75159626,30.86800544,14.83398476,2.379196525,0.730792582,19.7796093,40.24658067,18.44232734
2648,8.508090401,13.00790558,8.091909504,20.84632416,15.98069811,-8.592094518,15.7247262,11.98085213,12.63125267,14.4,17.65386,15.76911717,18.60753593,29.16038672,14.19246426,2.892279232,2.369117001,20.51525669,35.85202435,19.07689905
2649,8.199595928,15.07902966,9.719959451,18.76048565,17.59954501,-8.68E+00,15.33299701,11.66666675,12.83931293,11.88084888,16.16049,13.80080795,13.6818594,29.26646455,13.12016163,3.599797821,0.760687113,18.96068726,38.37010111,19.16666651
2650,10.4078928,16.53070259,8.392107486,16.86140518,18.14802695,-7.91842165,18.1118385,14.32601897,15.70175171,11.13859501,15.95088,11.54298344,14.59911556,28.80628808,12.79999981,2.028950314,2.215785134,20.60350418,40.59774453,18.22807169
2651,11.11808681,20.34172669,9.174381447,18.51357899,15.96921396,-20.76085816,22.08292119,19.14238564,20.99549179,11.31808681,22.09148,11.2748764,21.8351841,31.16877461,14.42814732,-16.75283127,9.063331604,24.74623413,41.25736318,19.31491661
2652,8.729606914,27.50111351,13.42290363,22.2916153,15.79959107,-41.70724869,23.14152082,22.73649884,15.30443039,9.01340599,31.22681,13.07989101,25.96759834,36.65409374,18.89888649,-43.42735672,16.36759834,26.66089516,42.59057917,22.80167389
2653,6.857634736,22.27920265,12.04811955,17.24159508,27.10715914,-23.06968765,15.58019924,22.14453999,-28.84666977,7.265156366,26.41504,16.36792011,26.3594017,32.29867013,23.0140461,-21.13284988,16.48672428,27.51780701,40.07016645,20.15330029
